step,time,dt,L1_fv,L2_fv,Linf_fv,L1_norm_fv,L2_norm_fv,Linf_norm_fv,total_mass,total_momentum_x,total_momentum_y,total_momentum_z,total_energy,min_density,min_pressure,has_nonfinite,has_negative_density,has_negative_pressure,cleaning_subcycles_step,projection_iterations_step,projection_solver_update_residual,projection_final_residual,projection_true_residual,projection_converged
25,0.0346667,0.00135014,0.0278573,0.0467862,0.950519,0.00088039,0.00143797,0.0217717,0.221049,-7.94443e-06,-4.92227e-06,0,0.349257,0.207282,0.119093,0,0,0,1,0,,,,1
26,0.0360137,0.00134701,0.0316481,0.0581233,1.18084,0.000988646,0.00173854,0.0286616,0.221049,-8.87711e-06,-5.47528e-06,0,0.349257,0.206298,0.118149,0,0,0,1,0,,,,1
27,0.0373573,0.0013436,0.0364443,0.0734084,1.41583,0.00112404,0.00215284,0.0394279,0.221049,-9.87751e-06,-6.06806e-06,0,0.349257,0.205293,0.117188,0,0,0,1,0,,,,1
28,0.0386974,0.00134012,0.0425467,0.0939442,1.68718,0.00129469,0.00272231,0.0540432,0.221049,-1.09479e-05,-6.70436e-06,0,0.349257,0.204268,0.116213,0,0,0,1,0,,,,1
29,0.0400341,0.00133676,0.0503522,0.121487,2.27868,0.00151129,0.00350259,0.0737958,0.221049,-1.20908e-05,-7.39044e-06,0,0.349257,0.20322,0.115224,0,0,0,1,0,,,,1
30,0.0413677,0.00133359,0.060386,0.158357,3.0611,0.00178838,0.00456974,0.100308,0.221049,-1.33088e-05,-8.13688e-06,0,0.349257,0.202157,0.114218,0,0,0,1,0,,,,1
31,0.0426981,0.00133037,0.0733654,0.207725,4.08243,0.00214597,0.00602891,0.135488,0.221049,-1.46045e-05,-8.96182e-06,0,0.349257,0.201078,0.113198,0,0,0,1,0,,,,1
32,0.0440254,0.00132732,0.0901655,0.273843,5.54149,0.00260915,0.00802215,0.182195,0.221049,-1.59811e-05,-9.89739e-06,0,0.349258,0.199981,0.112168,0,0,0,1,0,,,,1
33,0.0453499,0.00132445,0.111928,0.362304,7.61455,0.00321035,0.0107374,0.246269,0.221049,-1.7441e-05,-1.10008e-05,0,0.349258,0.19887,0.111129,0,0,0,1,0,,,,1
34,0.0466714,0.00132153,0.140273,0.480811,10.4451,0.00399493,0.0144266,0.333015,0.221049,-1.8984e-05,-1.23747e-05,0,0.349259,0.197748,0.110084,0,0,0,1,0,,,,1
35,0.0479901,0.00131874,0.177164,0.639746,14.2935,0.00501798,0.0194226,0.46016,0.221049,-2.06038e-05,-1.42045e-05,0,0.349261,0.196616,0.109033,0,0,0,1,0,,,,1
36,0.0493057,0.0013156,0.225368,0.85309,19.4373,0.00635599,0.0261476,0.66449,0.221049,-2.2281e-05,-1.68249e-05,0,0.349264,0.195474,0.107979,0,0,0,1,0,,,,1
37,0.0506178,0.00131208,0.288527,1.13999,26.2955,0.00810467,0.0350829,0.94279,0.221049,-2.39682e-05,-2.08422e-05,0,0.34927,0.194325,0.106922,0,0,0,1,0,,,,1
38,0.0519264,0.0013086,0.37153,1.52683,35.4277,0.0103797,0.0466396,1.28607,0.221049,-2.55592e-05,-2.7364e-05,0,0.34928,0.19317,0.105863,0,0,0,1,0,,,,1
39,0.0532316,0.00130518,0.480358,2.05044,47.6075,0.0132934,0.0608885,1.70899,0.221049,-2.6828e-05,-3.84213e-05,0,0.349297,0.192009,0.101451,0,0,0,1,0,,,,1
40,0.0545333,0.00130172,0.623453,2.76422,65.8253,0.0169673,0.0774467,2.05188,0.221049,-2.73107e-05,-5.7773e-05,0,0.349329,0.190843,0.0902175,0,0,0,1,0,,,,1
41,0.0558071,0.00127381,0.808494,3.73064,91.5601,0.0214481,0.0955402,2.29587,0.221049,-2.60495e-05,-9.18257e-05,0,0.349386,0.189695,0.0581515,0,0,0,1,0,,,,1
42,0.0570206,0.0012135,1.04309,5.02647,127.446,0.0267414,0.114494,2.60375,0.221049,-2.13568e-05,-0.000150909,0,0.349487,0.188596,1.00009e-12,0,0,0,1,0,,,,1
43,0.0580834,0.00106276,1.30932,6.49873,156.421,0.0324416,0.132864,2.9259,0.221049,-1.75275e-05,-0.000235764,0,0.349634,0.187629,1.00003e-12,0,0,0,1,0,,,,1
44,0.0590512,0.000967846,1.59599,7.79566,164.175,0.0387077,0.151606,3.15487,0.221049,-1.83237e-05,-0.000326204,0,0.3498,0.186743,9.99978e-13,0,0,0,1,0,,,,1
45,0.0599907,0.000939492,1.92095,9.04455,169.721,0.045992,0.173296,3.3,0.221049,-2.33362e-05,-0.000425463,0,0.349994,0.18073,9.99941e-13,0,0,0,1,0,,,,1
46,0.0609124,0.000921689,2.28957,10.2833,172.618,0.054462,0.198265,3.40013,0.221049,-3.56351e-05,-0.00053319,0,0.350219,0.173286,9.99941e-13,0,0,0,1,0,,,,1
47,0.0618267,0.000914238,2.70539,11.4698,173.708,0.0642733,0.225112,3.9343,0.221049,-6.22734e-05,-0.000642727,0,0.350467,0.166043,9.96869e-13,0,0,0,1,0,,,,1
48,0.0627336,0.000906984,3.18583,12.7429,175.442,0.0756997,0.254804,5.3959,0.221049,-0.000113717,-0.000763549,0,0.350761,0.159472,9.9365e-13,0,0,0,1,0,,,,1
49,0.0636204,0.000886735,3.73664,14.1393,178.047,0.0889486,0.289309,6.00565,0.221049,-0.000193342,-0.000899881,0,0.35112,0.1547,9.90467e-13,0,0,0,1,0,,,,1
50,0.0644891,0.000868757,4.36409,15.6517,179.356,0.104274,0.328986,5.79562,0.221049,-0.000313291,-0.00104538,0,0.351551,0.151844,9.85841e-13,0,0,0,1,0,,,,1
51,0.0653443,0.000855113,5.08661,17.3601,180.455,0.12194,0.374474,6.52961,0.221049,-0.000485486,-0.00120656,0,0.352091,0.151548,9.85989e-13,0,0,0,1,0,,,,1
52,0.0661904,0.000846182,5.91113,19.2043,180.665,0.142279,0.425796,7.24866,0.221049,-0.000727569,-0.00136407,0,0.352752,0.154458,9.82566e-13,0,0,0,1,0,,,,1
53,0.0670321,0.000841656,6.86722,21.2837,181.133,0.166148,0.490315,8.20983,0.221049,-0.00106466,-0.00152444,0,0.353591,0.157221,9.82159e-13,0,0,0,1,0,,,,1
54,0.0678692,0.000837154,7.97851,23.6945,191.113,0.195108,0.599476,23.4705,0.221049,-0.00152806,-0.0016979,0,0.354668,0.156463,9.79106e-13,0,0,0,1,0,,,,1
55,0.0686878,0.000818565,9.22069,26.3454,195.266,0.226912,0.690676,17.248,0.221049,-0.00211724,-0.00186437,0,0.355965,0.155091,9.81733e-13,0,0,0,1,0,,,,1
56,0.0694932,0.000805411,10.5954,29.2242,197.562,0.26606,0.901262,40.1392,0.221049,-0.00283011,-0.00201643,0,0.357491,0.151186,9.80901e-13,0,0,0,1,0,,,,1
57,0.0702953,0.000802039,12.1225,32.3763,206.302,0.313533,1.65342,167.745,0.221049,-0.00369082,-0.00215519,0,0.359275,0.14839,9.79069e-13,0,0,0,1,0,,,,1
58,0.0711106,0.000815359,13.8394,35.8651,200.316,0.346143,1.33948,76.8135,0.221049,-0.00473668,-0.00230268,0,0.361414,0.144366,9.7485e-13,0,0,0,1,0,,,,1
59,0.0719059,0.000795275,15.6503,39.4052,203.869,0.372693,1.28551,53.1566,0.221049,-0.00591981,-0.00248428,0,0.363778,0.138473,9.71186e-13,0,0,0,1,0,,,,1
60,0.0726836,0.000777753,17.5447,43.0116,218.931,0.403106,1.38197,45.7561,0.221049,-0.00721239,-0.00271596,0,0.366357,0.133663,9.71316e-13,0,0,0,1,0,,,,1
61,0.0734199,0.000736276,19.4056,46.4145,224.395,0.425163,1.43925,69.168,0.221049,-0.00853186,-0.00296412,0,0.368981,0.130251,9.69558e-13,0,0,0,1,0,,,,1
62,0.0741196,0.00069969,21.2223,49.6436,256.451,0.447782,1.56357,63.0716,0.221049,-0.00985931,-0.00322609,0,0.371634,0.128358,9.47279e-13,0,0,0,1,0,,,,1
63,0.0747885,0.000668903,23.0021,52.7095,263.056,0.449846,1.22949,40.1136,0.221049,-0.0112192,-0.00350679,0,0.374372,0.127593,9.38842e-13,0,0,0,1,0,,,,1
64,0.0754329,0.000644368,24.721,55.5399,261.956,0.467422,1.34303,72.7608,0.221049,-0.0125496,-0.00381042,0,0.377098,0.130426,9.19487e-13,0,0,0,1,0,,,,1
65,0.0760579,0.000625064,26.3686,58.1438,257.292,0.480633,1.24548,55.557,0.221049,-0.0138407,-0.00412871,0,0.379779,0.130353,9.35622e-13,0,0,0,1,0,,,,1
66,0.0766726,0.000614623,27.9858,60.6344,267.28,0.502018,1.32253,56.7644,0.221049,-0.0151365,-0.00447436,0,0.3825,0.12908,9.22003e-13,0,0,0,1,0,,,,1
67,0.0772731,0.000600564,29.5526,62.9424,295.861,0.538597,2.70522,298.414,0.221049,-0.0163924,-0.00484188,0,0.385201,0.12796,9.00613e-13,0,0,0,1,0,,,,1
68,0.077862,0.000588842,31.0499,65.0523,298.529,0.544106,1.54941,82.4675,0.221049,-0.017593,-0.00523318,0,0.38785,0.126875,9.12788e-13,0,0,0,1,0,,,,1
69,0.0784407,0.000578685,32.4883,67.0069,300.148,0.554599,1.32984,32.331,0.221049,-0.0187377,-0.00563187,0,0.390439,0.125881,9.05775e-13,0,0,0,1,0,,,,1
70,0.0790109,0.000570235,33.8836,68.864,297.814,0.582329,1.68759,104.499,0.221049,-0.0198541,-0.00606529,0,0.393036,0.124924,8.99281e-13,0,0,0,1,0,,,,1
71,0.0795741,0.000563172,35.2296,70.625,291.627,0.596777,1.7983,133.7,0.221049,-0.0209278,-0.00651461,0,0.395616,0.124071,8.92841e-13,0,0,0,1,0,,,,1
72,0.0801312,0.000557122,36.5381,72.3035,281.872,0.597073,1.3465,29.4364,0.221049,-0.0219795,-0.00695916,0,0.39817,0.123439,8.86865e-13,0,0,0,1,0,,,,1
73,0.0806828,0.000551648,37.8035,73.8871,274.302,0.617182,1.77472,150.087,0.221049,-0.0230142,-0.00739966,0,0.400693,0.123016,8.81443e-13,0,0,0,1,0,,,,1
74,0.0812295,0.000546704,39.0503,75.4004,284.524,0.629245,1.46361,46.6075,0.221049,-0.0240416,-0.00783184,0,0.403228,0.122769,8.76521e-13,0,0,0,1,0,,,,1
75,0.0817717,0.000542155,40.2837,76.8568,293.521,0.643723,1.44366,41.5442,0.221049,-0.0250649,-0.00828001,0,0.40578,0.122722,8.72191e-13,0,0,0,1,0,,,,1
76,0.0823066,0.0005349,41.5034,78.2833,302.036,0.669781,1.80777,124.346,0.221049,-0.0260829,-0.0087516,0,0.408384,0.122826,8.6701e-13,0,0,0,1,0,,,,1
77,0.0828334,0.000526849,42.6722,79.644,308.235,0.680411,1.64732,50.8971,0.221049,-0.0270929,-0.00923736,0,0.410996,0.120921,8.63106e-13,0,0,0,1,0,,,,1
78,0.0833459,0.000512428,43.7762,80.9188,309.907,0.692798,1.62892,64.9203,0.221049,-0.028075,-0.00971657,0,0.413561,0.119074,8.5935e-13,0,0,0,1,0,,,,1
79,0.083848,0.000502087,44.8441,82.1302,309.882,0.705846,1.6517,56.5911,0.221049,-0.0290238,-0.0102141,0,0.416104,0.115395,8.5563e-13,0,0,0,1,0,,,,1
80,0.084343,0.000495013,45.8943,83.2866,309.544,0.716663,1.73718,81.5168,0.221049,-0.0299498,-0.0107266,0,0.418637,0.111779,8.52614e-13,0,0,0,1,0,,,,1
81,0.0848336,0.000490588,46.9255,84.4028,308.946,0.729716,2.13752,191.947,0.221049,-0.0308474,-0.0112618,0,0.42118,0.108417,8.4921e-13,0,0,0,1,0,,,,1
82,0.0853232,0.000489613,47.9638,85.5064,308.148,0.741918,2.14066,187.683,0.221049,-0.0317374,-0.0118359,0,0.423775,0.105325,8.45916e-13,0,0,0,1,0,,,,1
83,0.0858142,0.000491064,49.0146,86.6249,306.949,0.765791,2.40735,175.658,0.221049,-0.0326462,-0.0124273,0,0.426438,0.102576,8.42641e-13,0,0,0,1,0,,,,1
84,0.0863086,0.000494407,50.0709,87.7456,305.532,0.799628,4.54985,520.598,0.221049,-0.0335587,-0.0130542,0,0.42918,0.100162,8.39902e-13,0,0,0,1,0,,,,1
85,0.0868088,0.000500127,51.1266,88.8581,316.133,0.776937,1.79841,83.637,0.221049,-0.0344531,-0.0137283,0,0.431982,0.0992747,8.37349e-13,0,0,0,1,0,,,,1
86,0.0873221,0.000513309,52.2289,90.005,326.427,0.781424,1.6687,58.538,0.221049,-0.0353574,-0.0144566,0,0.434924,0.0984803,8.35332e-13,0,0,0,1,0,,,,1
87,0.0878449,0.000522793,53.3556,91.1893,335.002,0.789705,1.65524,72.9422,0.221049,-0.036272,-0.015219,0,0.437972,0.0976918,8.34129e-13,0,0,0,1,0,,,,1
88,0.0883711,0.000526188,54.4876,92.3893,343.167,0.80108,1.64826,48.0274,0.221049,-0.0371939,-0.0160134,0,0.441116,0.0968307,8.32501e-13,0,0,0,1,0,,,,1
89,0.0889006,0.000529519,55.6132,93.5941,350.419,0.827824,2.11315,101.303,0.221049,-0.0381474,-0.0168299,0,0.444355,0.095954,8.2447e-13,0,0,0,1,0,,,,1
90,0.0894314,0.000530853,56.7205,94.7557,357.254,0.848748,4.08238,478.32,0.221049,-0.039079,-0.0176532,0,0.447593,0.0929764,8.15736e-13,0,0,0,1,0,,,,1
91,0.0899628,0.000531362,57.799,95.8702,363.356,0.826676,1.58043,44.9675,0.221049,-0.0400023,-0.0184777,0,0.450838,0.0923209,8.08215e-13,0,0,0,1,0,,,,1
92,0.0904939,0.000531107,58.8889,96.9707,369.449,0.841501,1.71775,55.3369,0.221049,-0.0409206,-0.0193245,0,0.454138,0.0915678,8.02034e-13,0,0,0,1,0,,,,1
93,0.0910253,0.000531397,59.966,98.07,375.151,0.843192,1.56512,35.0625,0.221049,-0.0418595,-0.0201965,0,0.457527,0.0906849,7.95882e-13,0,0,0,1,0,,,,1
94,0.0915587,0.000533398,61.0402,99.1687,380.815,0.850872,1.55398,52.3401,0.221049,-0.0428158,-0.0210638,0,0.460953,0.0918347,7.91617e-13,0,0,0,1,0,,,,1
95,0.092096,0.000537257,62.0937,100.236,386.985,0.856616,1.49532,24.8309,0.221049,-0.0437716,-0.0219542,0,0.464448,0.0936677,7.86426e-13,0,0,0,1,0,,,,1
96,0.0926377,0.000541768,63.1457,101.295,392.672,0.872206,1.59632,45.3044,0.221049,-0.0447396,-0.0228735,0,0.468012,0.0962392,7.80746e-13,0,0,0,1,0,,,,1
97,0.093167,0.000529298,64.142,102.322,397.839,0.887643,1.69625,68.4224,0.221049,-0.0456868,-0.0238036,0,0.471551,0.0981664,7.75768e-13,0,0,0,1,0,,,,1
98,0.0936871,0.000520096,65.1313,103.326,402.356,0.900664,1.72219,53.9514,0.221049,-0.0466345,-0.0247452,0,0.475142,0.0968902,7.73196e-13,0,0,0,1,0,,,,1
99,0.0942013,0.000514183,66.0943,104.291,404.531,0.90888,1.75048,77.7028,0.221049,-0.0475684,-0.0256927,0,0.478748,0.095592,7.72465e-13,0,0,0,1,0,,,,1
100,0.0947184,0.000517084,67.0574,105.256,406.785,0.923704,1.87543,99.3371,0.221049,-0.0485092,-0.0266643,0,0.482425,0.0942951,7.70393e-13,0,0,0,1,0,,,,1
101,0.0952228,0.000504455,68.0005,106.219,409.513,0.939244,1.90813,64.929,0.221049,-0.0494524,-0.0276213,0,0.486115,0.093063,7.67756e-13,0,0,0,1,0,,,,1
102,0.0957124,0.000489595,68.914,107.174,413.015,0.952339,1.9283,67.4289,0.221049,-0.0503651,-0.0285806,0,0.48981,0.0921375,7.66257e-13,0,0,0,1,0,,,,1
103,0.0961884,0.000475956,69.7618,108.063,417.024,0.963119,2.02817,102.389,0.221049,-0.0512752,-0.0294838,0,0.493429,0.0918624,7.66544e-13,0,0,0,1,0,,,,1
104,0.0966535,0.000465087,70.5743,108.913,421.641,0.963392,1.84271,52.7974,0.221049,-0.052157,-0.0303573,0,0.496987,0.0921593,7.66544e-13,0,0,0,1,0,,,,1
105,0.0971125,0.000459011,71.3713,109.743,426.408,0.983794,2.52373,203.56,0.221049,-0.0530374,-0.0312261,0,0.50057,0.0930284,7.66387e-13,0,0,0,1,0,,,,1
106,0.0975704,0.000457951,72.1714,110.581,431.626,0.980115,2.1338,141.572,0.221049,-0.0539294,-0.0321161,0,0.504244,0.0944771,7.6622e-13,0,0,0,1,0,,,,1
107,0.0980341,0.000463664,72.96,111.41,437.077,0.982292,2.46528,226.961,0.221049,-0.0548319,-0.0330208,0,0.507989,0.0940026,7.65924e-13,0,0,0,1,0,,,,1
108,0.0985142,0.000480129,73.7534,112.239,442.795,0.975711,1.74868,43.313,0.221049,-0.0557532,-0.0339481,0,0.511868,0.0912663,7.64389e-13,0,0,0,1,0,,,,1
109,0.0990104,0.00049622,74.5842,113.11,446.79,0.982988,1.75874,44.7711,0.221049,-0.0567203,-0.0349264,0,0.515966,0.0898479,7.59781e-13,0,0,0,1,0,,,,1
110,0.0994964,0.000485922,75.3746,113.955,450.75,1.0014,2.02501,104.766,0.221049,-0.0576777,-0.0358836,0,0.520045,0.0883549,7.52509e-13,0,0,0,1,0,,,,1
111,0.0999765,0.000480161,76.1258,114.743,455.192,1.00577,2.06639,121.132,0.221049,-0.0586077,-0.03684,0,0.524123,0.0873786,7.45182e-13,0,0,0,1,0,,,,1
112,0.100457,0.000480399,76.8633,115.533,459.868,1.00624,1.88338,57.1349,0.221049,-0.0595316,-0.0378155,0,0.528233,0.0860439,7.38909e-13,0,0,0,1,0,,,,1
113,0.10093,0.000472793,77.5878,116.295,464.229,1.01448,1.9869,84.9728,0.221049,-0.0604521,-0.038765,0,0.532314,0.0856308,7.33339e-13,0,0,0,1,0,,,,1
114,0.101389,0.000459181,78.2858,117.018,467.441,1.02151,1.99173,82.3026,0.221049,-0.0613605,-0.0396801,0,0.536318,0.0835218,7.28621e-13,0,0,0,1,0,,,,1
115,0.101836,0.000446601,78.9516,117.713,469.697,1.02478,1.96457,78.959,0.221049,-0.0622545,-0.0405667,0,0.540233,0.082401,7.24735e-13,0,0,0,1,0,,,,1
116,0.102271,0.000435987,79.5814,118.368,471.444,1.03415,2.12651,88.2558,0.221049,-0.0631282,-0.0414357,0,0.544099,0.0818055,7.18851e-13,0,0,0,1,0,,,,1
117,0.102698,0.000426342,80.1861,119.006,472.85,1.02574,1.85616,78.3886,0.221049,-0.0639949,-0.0422724,0,0.547923,0.0808388,7.133e-13,0,0,0,1,0,,,,1
118,0.103116,0.000418404,80.7654,119.637,474.036,1.0234,1.75634,62.9357,0.221049,-0.0648534,-0.0431023,0,0.551736,0.0797822,7.08119e-13,0,0,0,1,0,,,,1
119,0.103527,0.000410527,81.3639,120.28,475.121,1.03019,1.78261,50.7293,0.221049,-0.0657114,-0.0439476,0,0.55559,0.0787398,7.02457e-13,0,0,0,1,0,,,,1
120,0.10393,0.000403178,81.9654,120.913,476.193,1.03765,1.83175,61.7009,0.221049,-0.066555,-0.0447781,0,0.559406,0.0777286,6.96147e-13,0,0,0,1,0,,,,1
121,0.104326,0.000396024,82.5456,121.516,477.318,1.03716,1.74777,48.8815,0.221049,-0.0673634,-0.0455937,0,0.563156,0.0767988,6.89782e-13,0,0,0,1,0,,,,1
122,0.104715,0.000389465,83.122,122.111,478.432,1.04723,1.84059,61.596,0.221049,-0.0681564,-0.0464045,0,0.566871,0.0759109,6.83916e-13,0,0,0,1,0,,,,1
123,0.105099,0.000383417,83.6836,122.707,479.484,1.06309,2.01397,80.0587,0.221049,-0.06894,-0.0472143,0,0.570575,0.0741342,6.78605e-13,0,0,0,1,0,,,,1
124,0.105477,0.000378548,84.2327,123.295,480.357,1.06836,1.99081,71.1238,0.221049,-0.0697305,-0.04801,0,0.574303,0.071339,6.74257e-13,0,0,0,1,0,,,,1
125,0.105852,0.000374249,84.7875,123.887,481.141,1.07621,2.03112,75.695,0.221049,-0.0705208,-0.0488041,0,0.578033,0.0689489,6.69224e-13,0,0,0,1,0,,,,1
126,0.106222,0.000370498,85.3217,124.468,481.838,1.08661,2.17084,95.8093,0.221049,-0.0712962,-0.0495933,0,0.581742,0.0669117,6.64487e-13,0,0,0,1,0,,,,1
127,0.10659,0.000367405,85.8349,125.05,482.573,1.10156,2.45302,125.88,0.221049,-0.0720787,-0.0503649,0,0.585482,0.0651518,6.60083e-13,0,0,0,1,0,,,,1
128,0.106954,0.000364781,86.3358,125.641,483.24,1.11668,3.04242,198.442,0.221049,-0.0728708,-0.0511223,0,0.589246,0.0636013,6.56068e-13,0,0,0,1,0,,,,1
129,0.107317,0.000362443,86.8352,126.218,483.844,1.12171,3.15959,251.332,0.221049,-0.0736307,-0.0519005,0,0.592994,0.0622184,6.52367e-13,0,0,0,1,0,,,,1
130,0.107677,0.000360227,87.3304,126.801,508.716,1.12837,3.57849,318.594,0.221049,-0.0743897,-0.0526873,0,0.59678,0.0609136,6.48981e-13,0,0,0,1,0,,,,1
131,0.108035,0.000357954,87.8369,127.389,534.482,1.13433,3.80512,307.798,0.221049,-0.0751479,-0.0534795,0,0.600627,0.0596578,6.45946e-13,0,0,0,1,0,,,,1
132,0.108391,0.000355545,88.3591,127.999,550.519,1.14423,4.75506,511.671,0.221049,-0.075914,-0.0542825,0,0.604524,0.0584372,6.433e-13,0,0,0,1,0,,,,1
133,0.108744,0.000353003,88.8763,128.601,563.434,1.1363,3.67624,355.651,0.221049,-0.0766877,-0.0550811,0,0.608444,0.0572426,6.41006e-13,0,0,0,1,0,,,,1
134,0.109094,0.000350365,89.3902,129.19,575.714,1.13663,2.96853,211.67,0.221049,-0.0774606,-0.0558637,0,0.61236,0.0560377,6.38933e-13,0,0,0,1,0,,,,1
135,0.109441,0.000347584,89.8878,129.775,587.431,1.12542,2.46812,146.643,0.221049,-0.078219,-0.0566385,0,0.616252,0.0548044,6.37175e-13,0,0,0,1,0,,,,1
136,0.109786,0.000344661,90.3896,130.377,598.468,1.12479,2.30955,111.902,0.221049,-0.0789777,-0.0574263,0,0.620206,0.0535967,6.35658e-13,0,0,0,1,0,,,,1
137,0.110128,0.000341693,90.9032,130.971,608.827,1.13256,2.68744,207.952,0.221049,-0.0797303,-0.0582137,0,0.624172,0.0524798,6.34437e-13,0,0,0,1,0,,,,1
